9.67 -0.48 -0.24 0.0 0.06 -0.06 -58.25 -24.38 -19.19 20.44 86.81 177.38 566242.0 1582583125.487514 0
9.68 -0.42 -0.31 0.0 -0.13 -0.06 -58.56 -24.38 -19.56 20.44 86.81 177.38 566292.0 1582583125.5377495 1
9.65 -0.35 -0.34 -0.06 -0.06 0.0 -58.56 -24.06 -19.56 20.44 86.81 177.38 566342.0 1582583125.5875015 2
9.66 -0.42 -0.29 -0.06 0.13 0.19 -58.56 -24.06 -19.56 20.44 86.81 177.38 566392.0 1582583125.6334083 3
9.65 -0.48 -0.24 -0.13 0.06 -0.13 -58.88 -25.19 -20.0 20.44 86.81 177.38 566442.0 1582583125.684007 4
9.67 -0.37 -0.33 0.13 0.0 -0.06 -58.56 -24.06 -19.56 20.44 86.81 177.38 566492.0 1582583125.7347376 5
9.65 -0.45 -0.3 0.0 0.19 0.19 -58.56 -24.06 -19.56 20.44 86.81 177.38 566542.0 1582583125.78919 6
9.65 -0.47 -0.27 0.0 0.06 0.0 -57.88 -24.38 -20.0 20.44 86.81 177.38 566592.0 1582583125.8362777 7
9.66 -0.41 -0.28 0.19 0.13 -0.06 -58.25 -24.06 -18.75 20.44 86.81 177.38 566642.0 1582583125.8872705 8
9.63 -0.44 -0.32 -0.06 0.13 0.0 -57.88 -25.19 -19.56 20.44 86.81 177.38 566692.0 1582583125.9313135 9
9.67 -0.44 -0.29 0.06 0.06 -0.06 -58.56 -24.75 -18.38 20.44 86.81 177.38 566742.0 1582583125.9840076 10
9.66 -0.43 -0.32 0.0 0.0 0.0 -58.25 -23.69 -18.38 20.44 86.81 177.38 566792.0 1582583126.0326984 11
9.66 -0.41 -0.33 -0.06 0.06 0.0 -57.88 -23.69 -19.56 20.44 86.81 177.38 566842.0 1582583126.0827003 12
9.65 -0.47 -0.32 0.06 0.06 0.13 -59.25 -24.06 -20.38 20.44 86.81 177.38 566892.0 1582583126.1358795 13
9.68 -0.41 -0.25 0.0 0.19 -0.13 -58.56 -24.38 -19.56 20.44 86.81 177.38 566942.0 1582583126.1861618 14
9.7 -0.39 -0.33 -0.06 -0.06 -0.19 -58.25 -24.38 -20.0 20.44 86.81 177.38 566992.0 1582583126.2343435 15
9.63 -0.46 -0.32 0.06 0.0 0.13 -58.56 -23.69 -19.56 20.44 86.81 177.38 567042.0 1582583126.2858853 16
9.63 -0.43 -0.29 0.0 -0.06 0.06 -59.25 -24.38 -19.19 20.44 86.81 177.38 567092.0 1582583126.3374453 17
9.66 -0.4 -0.29 -0.06 -0.06 -0.13 -58.56 -23.69 -19.19 20.44 86.81 177.38 567142.0 1582583126.387511 18
9.64 -0.47 -0.31 0.06 0.0 0.0 -58.56 -24.75 -19.19 20.44 86.81 177.38 567192.0 1582583126.4385996 19
9.66 -0.4 -0.34 0.0 0.0 -0.06 -57.88 -24.38 -18.75 20.44 86.81 177.38 567242.0 1582583126.4884 20
9.66 -0.45 -0.29 0.13 0.0 0.0 -58.25 -24.06 -19.19 20.44 86.81 177.38 567292.0 1582583126.53375 21
9.65 -0.45 -0.33 0.19 0.13 0.25 -58.88 -24.06 -19.56 20.44 86.81 177.38 567342.0 1582583126.584417 22
9.65 -0.41 -0.33 0.0 0.0 -0.13 -58.88 -23.69 -20.0 20.44 86.81 177.38 567392.0 1582583126.635513 23
9.67 -0.43 -0.25 0.19 0.0 0.19 -58.25 -24.06 -18.75 20.44 86.81 177.38 567442.0 1582583126.6826835 24
9.68 -0.38 -0.27 0.0 0.19 -0.19 -58.88 -24.75 -19.56 20.44 86.81 177.38 567492.0 1582583126.7319138 25
9.64 -0.5 -0.24 0.13 -0.13 0.13 -58.88 -24.06 -19.19 20.44 86.81 177.38 567542.0 1582583126.7882469 26
9.66 -0.41 -0.34 0.0 0.06 -0.13 -58.25 -23.69 -17.88 20.44 86.81 177.38 567592.0 1582583126.8415108 27
9.68 -0.41 -0.31 0.06 0.06 0.19 -58.25 -24.38 -19.19 20.44 86.81 177.38 567642.0 1582583126.888529 28
9.66 -0.44 -0.3 0.0 0.0 0.06 -57.5 -24.06 -20.75 20.44 86.81 177.38 567692.0 1582583126.9378877 29
9.66 -0.43 -0.33 0.0 0.06 -0.06 -58.25 -24.38 -19.19 20.44 86.81 177.38 567742.0 1582583126.9872515 30
9.65 -0.45 -0.28 0.0 -0.13 0.13 -57.88 -25.19 -19.19 20.44 86.81 177.38 567792.0 1582583127.0357234 31
9.64 -0.45 -0.31 0.0 -0.13 0.13 -58.25 -24.38 -18.75 20.44 86.81 177.38 567842.0 1582583127.0869467 32
9.67 -0.43 -0.29 -0.06 0.0 0.0 -58.56 -23.69 -20.0 20.44 86.81 177.38 567892.0 1582583127.1326253 33
9.67 -0.42 -0.25 0.0 0.0 0.06 -58.56 -24.38 -19.56 20.44 86.81 177.38 567942.0 1582583127.1904547 34
9.66 -0.44 -0.31 0.0 0.13 0.0 -58.88 -24.38 -18.75 20.44 86.81 177.38 567992.0 1582583127.2440732 35
9.66 -0.4 -0.32 0.06 0.13 -0.06 -58.88 -23.69 -19.19 20.44 86.81 177.38 568042.0 1582583127.2895417 36
9.7 -0.4 -0.31 0.06 0.19 -0.13 -57.5 -24.06 -18.75 20.44 86.81 177.38 568092.0 1582583127.3342762 37
9.66 -0.44 -0.32 -0.06 -0.13 0.31 -57.5 -24.06 -20.0 20.44 86.81 177.38 568142.0 1582583127.3850415 38
9.68 -0.45 -0.31 0.0 0.0 0.0 -57.88 -24.06 -19.56 20.44 86.81 177.38 568192.0 1582583127.4372916 39
9.66 -0.4 -0.28 0.06 -0.06 0.13 -58.25 -23.69 -19.19 20.44 86.81 177.38 568242.0 1582583127.4894333 40
9.63 -0.44 -0.32 -0.13 -0.13 0.13 -57.88 -24.06 -19.56 20.44 86.81 177.38 568292.0 1582583127.53904 41
9.67 -0.41 -0.32 0.0 -0.13 0.06 -58.56 -23.69 -17.88 20.44 86.81 177.38 568342.0 1582583127.588902 42
9.65 -0.44 -0.26 -0.06 -0.13 0.25 -58.56 -24.06 -19.19 20.44 86.81 177.38 568392.0 1582583127.637268 43
9.65 -0.43 -0.33 -0.06 -0.13 0.06 -58.25 -23.69 -19.19 20.44 86.81 177.38 568442.0 1582583127.6879601 44
9.69 -0.41 -0.32 -0.13 -0.13 0.13 -58.25 -24.06 -19.19 20.44 86.81 177.38 568492.0 1582583127.736373 45
9.68 -0.45 -0.26 -0.06 -0.06 0.19 -59.0 -24.38 -20.0 20.44 86.81 177.38 568542.0 1582583127.785386 46
9.66 -0.43 -0.32 -0.06 -0.06 0.06 -58.56 -24.06 -18.75 20.44 86.81 177.38 568592.0 1582583127.8372066 47
9.66 -0.42 -0.32 -0.06 0.0 0.0 -57.88 -24.38 -19.56 20.44 86.81 177.38 568642.0 1582583127.887168 48
9.67 -0.46 -0.29 -0.13 0.0 0.06 -58.56 -24.06 -18.38 20.44 86.81 177.38 568692.0 1582583127.938686 49
9.68 -0.41 -0.32 0.13 0.0 -0.06 -58.56 -24.06 -18.75 20.44 86.81 177.38 568742.0 1582583127.9888668 50
9.63 -0.41 -0.34 0.06 0.06 0.0 -58.25 -24.06 -19.56 20.44 86.81 177.38 568792.0 1582583128.0323691 51
9.66 -0.45 -0.33 0.0 0.06 -0.06 -58.88 -24.38 -19.56 20.44 86.81 177.38 568842.0 1582583128.0838418 52
9.66 -0.41 -0.3 0.06 0.06 0.06 -57.88 -24.06 -19.19 20.44 86.81 177.38 568892.0 1582583128.135449 53
9.67 -0.44 -0.29 0.13 0.06 0.06 -58.25 -24.06 -18.38 20.44 86.81 177.38 568942.0 1582583128.1854765 54
9.63 -0.44 -0.3 0.0 -0.13 -0.06 -58.88 -24.38 -19.19 20.44 86.81 177.38 568992.0 1582583128.2360818 55
9.67 -0.44 -0.33 0.0 0.0 -0.06 -58.56 -23.69 -19.19 20.44 86.81 177.38 569042.0 1582583128.287148 56
9.65 -0.41 -0.27 0.06 0.0 0.06 -58.25 -24.75 -19.19 20.44 86.81 177.38 569092.0 1582583128.3311841 57
9.65 -0.44 -0.32 -0.13 -0.06 0.06 -58.88 -23.69 -18.38 20.44 86.81 177.38 569142.0 1582583128.3878312 58
9.67 -0.41 -0.31 0.0 -0.13 -0.06 -57.88 -24.38 -19.19 20.44 86.81 177.38 569192.0 1582583128.4339914 59
9.64 -0.44 -0.3 0.0 -0.06 0.25 -58.25 -23.69 -19.56 20.44 86.81 177.38 569242.0 1582583128.4793038 60
9.65 -0.43 -0.28 -0.13 -0.06 -0.06 -58.56 -24.75 -20.0 20.44 86.81 177.38 569292.0 1582583128.5301182 61
9.67 -0.39 -0.3 -0.13 -0.13 -0.06 -58.25 -21.88 -19.19 20.44 86.81 177.38 569342.0 1582583128.5852695 62
9.65 -0.41 -0.29 -0.13 -0.06 0.06 -58.25 -25.5 -20.0 20.44 86.81 177.38 569392.0 1582583128.701606 63
9.65 -0.45 -0.3 0.0 -0.06 0.0 -58.56 -24.06 -19.56 20.44 86.81 177.38 569442.0 1582583128.701606 64
9.66 -0.4 -0.31 0.06 -0.13 -0.19 -58.25 -24.38 -18.75 20.44 86.81 177.38 569492.0 1582583128.7365816 65
9.67 -0.44 -0.27 -0.13 -0.19 -0.06 -58.25 -24.06 -20.0 20.44 86.81 177.38 569542.0 1582583128.788307 66
9.64 -0.46 -0.33 0.06 -0.19 0.06 -59.25 -24.06 -19.19 20.44 86.81 177.38 569592.0 1582583128.8323722 67
9.64 -0.44 -0.29 0.0 0.0 0.0 -58.56 -23.69 -18.38 20.44 86.81 177.38 569642.0 1582583128.889114 68
9.69 -0.39 -0.3 0.0 0.25 0.0 -58.56 -24.06 -18.75 20.44 86.81 177.38 569692.0 1582583128.9398751 69
9.66 -0.44 -0.28 -0.13 0.06 -0.06 -58.56 -24.75 -18.75 20.44 86.81 177.38 569742.0 1582583128.9846814 70
9.64 -0.42 -0.33 -0.06 0.0 -0.06 -57.88 -24.06 -19.19 20.44 86.81 177.38 569792.0 1582583129.0341456 71
9.64 -0.41 -0.32 -0.13 0.19 0.0 -58.56 -24.38 -19.19 20.44 86.81 177.38 569842.0 1582583129.088273 72
9.67 -0.45 -0.25 0.0 0.06 0.13 -57.5 -24.06 -19.19 20.44 86.81 177.38 569892.0 1582583129.1397676 73
9.67 -0.39 -0.32 -0.19 0.13 -0.06 -58.88 -24.38 -19.56 20.44 86.81 177.38 569942.0 1582583129.1889706 74
9.63 -0.55 -0.23 0.06 0.25 0.06 -57.5 -24.38 -19.19 20.44 86.81 177.38 569992.0 1582583129.2387571 75
9.73 -0.34 -0.26 -0.13 -0.31 -0.31 -58.88 -24.06 -20.38 20.44 86.81 177.38 570042.0 1582583129.288514 76
9.64 -0.42 -0.35 0.06 -0.06 0.0 -58.56 -24.38 -20.0 20.44 86.81 177.38 570092.0 1582583129.3390937 77
9.63 -0.4 -0.34 0.06 0.19 0.13 -58.56 -24.75 -18.75 20.44 86.81 177.38 570142.0 1582583129.386236 78
9.68 -0.4 -0.25 -0.06 0.06 -0.06 -58.56 -24.38 -19.19 20.44 86.81 177.38 570192.0 1582583129.4363847 79
9.69 -0.43 -0.28 0.13 0.0 0.25 -58.56 -24.06 -20.75 20.44 86.81 177.38 570242.0 1582583129.4896998 80
9.62 -0.45 -0.37 -0.13 0.13 -0.25 -58.56 -24.06 -19.56 20.44 86.81 177.38 570292.0 1582583129.5392082 81
9.68 -0.35 -0.29 -0.13 0.13 0.0 -58.25 -24.38 -18.75 20.44 86.81 177.38 570342.0 1582583129.5890598 82
9.68 -0.46 -0.29 -0.06 0.0 0.19 -57.5 -24.38 -19.56 20.44 86.81 177.38 570392.0 1582583129.639878 83
9.65 -0.45 -0.33 -0.06 0.0 0.0 -58.88 -24.38 -20.75 20.44 86.81 177.38 570442.0 1582583129.6897724 84
9.67 -0.36 -0.32 0.06 -0.06 -0.19 -58.25 -24.38 -20.38 20.44 86.81 177.38 570492.0 1582583129.734525 85
9.66 -0.4 -0.31 0.06 0.0 0.25 -57.88 -24.06 -20.0 20.44 86.81 177.38 570542.0 1582583129.7895162 86
9.68 -0.42 -0.28 -0.13 0.13 0.06 -59.0 -24.75 -19.56 20.44 86.81 177.38 570592.0 1582583129.83878 87
9.65 -0.42 -0.33 0.19 0.0 0.0 -58.25 -24.06 -18.38 20.44 86.81 177.38 570642.0 1582583129.8890324 88
9.71 -0.43 -0.31 0.06 0.0 0.06 -58.88 -24.38 -19.56 20.44 86.81 177.38 570692.0 1582583129.9406266 89
9.7 -0.4 -0.37 0.0 -0.06 0.0 -58.88 -24.06 -18.75 20.44 86.81 177.38 570742.0 1582583129.987737 90
9.58 -0.52 -0.28 0.06 0.06 0.06 -57.88 -24.06 -19.56 20.44 86.81 177.38 570792.0 1582583130.0382447 91
9.65 -0.36 -0.34 0.06 0.0 -0.13 -58.25 -24.06 -18.38 20.44 86.81 177.38 570842.0 1582583130.0891352 92
9.66 -0.41 -0.33 0.06 -0.13 0.0 -58.25 -23.69 -19.56 20.44 86.81 177.38 570892.0 1582583130.1386712 93
9.63 -0.47 -0.3 0.0 0.0 0.0 -57.88 -24.75 -18.38 20.44 86.81 177.38 570942.0 1582583130.1888077 94
9.66 -0.39 -0.32 0.13 0.0 -0.13 -58.56 -24.75 -17.88 20.44 86.81 177.38 570992.0 1582583130.239367 95
9.66 -0.41 -0.31 0.0 -0.19 0.0 -58.25 -23.69 -18.38 20.44 86.81 177.38 571042.0 1582583130.288748 96
9.63 -0.44 -0.33 0.06 0.0 -0.13 -58.56 -24.06 -19.19 20.44 86.81 177.38 571092.0 1582583130.3378243 97
9.65 -0.4 -0.3 0.0 0.13 -0.13 -58.56 -24.38 -19.19 20.44 86.81 177.38 571142.0 1582583130.3871772 98
9.63 -0.44 -0.26 0.0 -0.06 0.13 -58.25 -24.38 -18.38 20.44 86.81 177.38 571192.0 1582583130.4380174 99
9.65 -0.43 -0.32 0.06 0.0 0.06 -57.5 -24.38 -18.38 20.44 86.81 177.38 571242.0 1582583130.4867961 100
9.66 -0.42 -0.26 -0.13 0.0 -0.06 -58.25 -24.75 -20.38 20.44 86.81 177.38 571292.0 1582583130.539537 101
9.64 -0.42 -0.25 -0.06 0.13 0.13 -58.25 -23.69 -18.75 20.44 86.81 177.38 571342.0 1582583130.5881968 102
9.62 -0.41 -0.34 0.0 0.0 0.13 -57.88 -24.38 -18.75 20.44 86.81 177.38 571392.0 1582583130.6372073 103
9.63 -0.48 -0.25 -0.13 0.06 -0.19 -57.5 -24.38 -19.19 20.44 86.81 177.38 571442.0 1582583130.6904078 104
9.67 -0.43 -0.28 0.0 0.19 0.13 -58.56 -23.69 -19.56 20.44 86.81 177.38 571492.0 1582583130.7378106 105
9.7 -0.41 -0.27 0.0 -0.19 0.13 -57.88 -23.69 -19.56 20.44 86.81 177.38 571542.0 1582583130.7857263 106
9.66 -0.44 -0.28 -0.13 -0.06 0.06 -59.25 -23.69 -19.56 20.44 86.81 177.38 571592.0 1582583130.8389945 107
9.67 -0.41 -0.3 0.06 0.06 0.0 -57.5 -24.75 -19.56 20.44 86.81 177.38 571642.0 1582583130.8886697 108
9.65 -0.43 -0.3 0.0 0.06 0.13 -58.56 -24.38 -19.56 20.44 86.81 177.38 571692.0 1582583130.9365253 109
9.66 -0.46 -0.26 0.0 0.13 -0.06 -58.25 -24.06 -17.56 20.44 86.81 177.38 571742.0 1582583130.986057 110
9.66 -0.42 -0.31 0.0 -0.19 0.19 -58.88 -24.38 -19.56 20.44 86.81 177.38 571792.0 1582583131.0366683 111
9.67 -0.41 -0.3 -0.06 0.13 -0.06 -58.56 -24.06 -19.19 20.44 86.81 177.38 571842.0 1582583131.0868912 112
9.65 -0.45 -0.28 -0.06 0.06 0.06 -57.06 -24.75 -18.75 20.44 86.81 177.38 571892.0 1582583131.1385999 113
9.68 -0.41 -0.27 0.06 0.0 0.19 -59.0 -24.38 -19.56 20.44 86.81 177.38 571942.0 1582583131.1871986 114
9.65 -0.45 -0.31 0.0 0.06 0.06 -58.56 -24.75 -19.56 20.44 86.81 177.38 571992.0 1582583131.2355425 115
9.64 -0.42 -0.32 0.19 -0.13 0.0 -57.06 -24.38 -19.19 20.44 86.81 177.38 572042.0 1582583131.286786 116
9.68 -0.39 -0.32 -0.06 0.0 0.0 -57.88 -24.38 -19.19 20.44 86.81 177.38 572092.0 1582583131.3363967 117
9.64 -0.46 -0.3 0.0 0.13 -0.13 -58.25 -24.75 -19.19 20.44 86.81 177.38 572142.0 1582583131.387121 118
9.66 -0.42 -0.26 0.06 -0.06 -0.06 -57.88 -24.38 -18.75 20.44 86.81 177.38 572192.0 1582583131.4384549 119
9.64 -0.4 -0.32 0.0 -0.13 -0.31 -58.25 -24.38 -19.56 20.44 86.81 177.38 572242.0 1582583131.487218 120
9.66 -0.45 -0.22 0.13 -0.25 0.06 -57.88 -24.06 -19.56 20.44 86.81 177.38 572292.0 1582583131.5353131 121
9.62 -0.46 -0.32 0.06 -0.13 -0.13 -58.25 -24.06 -18.75 20.44 86.81 177.38 572342.0 1582583131.5868058 122
9.65 -0.33 -0.36 -0.13 0.13 -0.06 -57.88 -24.06 -20.0 20.44 86.81 177.38 572392.0 1582583131.6370323 123
9.65 -0.54 -0.2 0.06 0.19 0.25 -58.56 -24.06 -20.75 20.44 86.81 177.38 572442.0 1582583131.6865425 124
9.65 -0.47 -0.27 0.06 -0.13 -0.13 -58.25 -24.38 -18.38 20.44 86.81 177.38 572492.0 1582583131.7367184 125
9.67 -0.36 -0.39 -0.06 -0.13 -0.13 -57.88 -24.06 -20.0 20.44 86.81 177.38 572542.0 1582583131.7872806 126
9.69 -0.43 -0.27 0.13 0.13 0.06 -58.25 -23.69 -19.56 20.44 86.81 177.38 572592.0 1582583131.835929 127
9.67 -0.47 -0.22 -0.13 0.25 -0.06 -58.25 -24.06 -19.56 20.44 86.81 177.38 572642.0 1582583131.886611 128
9.65 -0.42 -0.34 -0.06 0.06 -0.25 -58.88 -24.38 -19.56 20.44 86.81 177.38 572692.0 1582583131.9379609 129
9.69 -0.43 -0.27 0.0 0.0 0.0 -57.88 -24.38 -19.19 20.44 86.81 177.38 572742.0 1582583131.9877977 130
9.65 -0.45 -0.29 0.0 0.13 0.19 -58.88 -24.38 -19.19 20.44 86.81 177.38 572792.0 1582583132.038096 131
9.65 -0.45 -0.23 -0.06 0.06 -0.06 -57.88 -24.06 -18.75 20.44 86.81 177.38 572842.0 1582583132.088018 132
9.67 -0.42 -0.27 0.0 -0.06 0.0 -57.88 -24.38 -18.38 20.44 86.81 177.38 572892.0 1582583132.137991 133
9.63 -0.35 -0.36 -0.13 -0.19 0.06 -58.56 -23.69 -19.19 20.44 86.81 177.38 572942.0 1582583132.1876912 134
9.67 -0.48 -0.22 0.0 0.06 0.06 -58.25 -23.69 -18.75 20.44 86.81 177.38 572992.0 1582583132.2386146 135
9.65 -0.47 -0.26 0.0 -0.06 0.0 -58.56 -24.38 -18.38 20.44 86.81 177.38 573042.0 1582583132.287065 136
9.68 -0.38 -0.34 -0.06 0.0 -0.13 -57.88 -24.75 -17.88 20.44 86.81 177.38 573092.0 1582583132.3387146 137
9.64 -0.41 -0.26 0.0 0.0 0.06 -57.88 -24.06 -20.75 20.44 86.81 177.38 573142.0 1582583132.3882482 138
9.63 -0.46 -0.32 0.0 0.25 0.06 -58.25 -24.06 -18.75 20.44 86.81 177.38 573192.0 1582583132.4403305 139
9.65 -0.45 -0.31 -0.13 0.25 -0.13 -57.5 -23.69 -18.75 20.44 86.81 177.38 573242.0 1582583132.4884818 140
9.68 -0.4 -0.3 0.13 0.13 -0.13 -56.75 -24.06 -17.88 20.44 86.81 177.38 573292.0 1582583132.5383441 141
9.62 -0.43 -0.32 0.13 0.19 -0.06 -57.5 -24.06 -18.75 20.44 86.81 177.38 573342.0 1582583132.5872436 142
9.64 -0.34 -0.35 -0.25 0.38 -0.13 -58.56 -24.38 -19.19 20.44 86.81 177.38 573392.0 1582583132.6391814 143
9.57 -0.36 -0.34 -0.06 0.13 0.31 -58.25 -24.38 -20.0 20.44 86.81 177.38 573442.0 1582583132.687047 144
9.69 -0.56 -0.19 -0.19 0.19 -0.06 -58.56 -24.06 -18.75 20.44 86.81 177.38 573492.0 1582583132.7370071 145
9.69 -0.39 -0.3 0.0 0.13 0.0 -58.56 -24.38 -18.38 20.44 86.81 177.38 573542.0 1582583132.7872038 146
9.68 -0.38 -0.32 -0.06 -0.06 0.0 -57.88 -24.38 -19.19 20.44 86.81 177.38 573592.0 1582583132.8375256 147
9.69 -0.52 -0.21 0.13 -0.19 0.13 -58.88 -23.69 -18.75 20.44 86.81 177.38 573642.0 1582583132.888872 148
9.68 -0.41 -0.29 0.06 -0.13 0.0 -58.88 -24.06 -19.19 20.44 86.81 177.38 573692.0 1582583132.9373367 149
9.67 -0.45 -0.24 0.13 -0.56 -0.06 -58.25 -24.06 -19.19 20.44 86.81 177.38 573742.0 1582583132.9868531 150
9.48 -0.26 -0.46 0.13 0.19 0.0 -58.25 -24.06 -19.56 20.44 86.81 177.38 573792.0 1582583133.036799 151
9.72 -0.17 -0.5 0.06 0.13 0.75 -58.56 -24.38 -19.19 20.44 86.81 177.44 573842.0 1582583133.0868087 152
9.59 -0.91 -0.03 0.44 -0.19 0.19 -58.56 -24.38 -19.19 20.38 86.81 177.38 573892.0 1582583133.1357641 153
9.64 0.3 -0.51 -0.5 -0.13 -1.38 -58.25 -24.38 -18.75 20.5 86.81 177.44 573942.0 1582583133.1858895 154
9.67 -0.11 -0.85 0.5 -0.56 0.0 -35.56 -14.56 -12.25 20.5 86.81 177.44 573992.0 1582583133.2359629 155
9.25 -0.4 -0.64 1.94 0.44 0.38 -36.19 -15.25 -13.06 20.38 86.81 177.44 574042.0 1582583133.2881718 156
9.9 -0.25 -0.31 2.44 0.69 0.38 -35.75 -14.38 -11.06 20.31 86.81 177.5 574092.0 1582583133.3362036 157
9.61 -0.16 -0.68 2.13 -0.06 0.56 -35.0 -14.0 -11.06 20.25 86.81 177.5 574142.0 1582583133.3863082 158
9.73 0.16 -0.92 4.44 -0.5 0.06 -36.0 -14.75 -11.19 20.06 86.81 177.5 574192.0 1582583133.4357657 159
9.7 0.17 -0.96 8.19 -0.56 0.25 -35.25 -14.06 -10.38 20.06 86.81 177.81 574242.0 1582583133.4869657 160
9.44 -0.18 -0.79 10.5 -0.5 0.19 -34.56 -15.19 -11.19 19.81 86.75 178.0 574292.0 1582583133.537642 161
9.42 -0.71 -0.09 9.56 0.25 1.13 -35.56 -13.69 -9.5 19.25 86.75 177.94 574342.0 1582583133.5851183 162
9.74 -1.37 0.12 6.63 -0.38 0.81 -35.56 -15.0 -8.69 18.81 86.69 177.88 574392.0 1582583133.635668 163
9.79 -1.26 -0.21 3.0 -0.31 -0.13 -35.25 -15.69 -10.0 18.56 86.69 177.88 574442.0 1582583133.6857657 164
9.47 -1.13 -0.46 1.81 -0.69 -0.75 -35.0 -15.69 -8.0 18.5 86.69 177.88 574492.0 1582583133.736119 165
