9.67 -0.41 -0.36 0.0 0.0 0.13 -66.0 2.5 -25.56 227.06 86.81 177.81 4772593.0 1583080162.711303 0
9.68 -0.35 -0.35 0.0 0.06 -0.13 -67.75 2.5 -24.25 227.06 86.81 177.81 4772643.0 1583080162.7609148 1
9.66 -0.33 -0.38 0.0 -0.13 0.0 -66.0 2.5 -24.75 227.06 86.81 177.81 4772693.0 1583080162.8054843 2
9.63 -0.31 -0.39 0.13 0.0 0.13 -67.06 2.19 -25.56 227.06 86.81 177.81 4772743.0 1583080162.8616433 3
9.69 -0.42 -0.42 0.06 0.0 0.06 -66.69 2.5 -23.88 227.06 86.81 177.81 4772793.0 1583080162.9124403 4
9.65 -0.38 -0.42 0.06 0.0 -0.06 -67.06 1.75 -25.19 227.06 86.81 177.81 4772843.0 1583080162.9614408 5
9.62 -0.33 -0.37 0.06 -0.06 -0.13 -67.06 2.88 -23.5 227.06 86.81 177.81 4772893.0 1583080163.01283 6
9.65 -0.38 -0.4 0.06 0.06 0.13 -68.19 1.75 -26.0 227.06 86.81 177.81 4772943.0 1583080163.0643413 7
9.68 -0.4 -0.4 -0.13 0.19 -0.06 -66.69 1.06 -24.25 227.06 86.81 177.81 4772993.0 1583080163.1136258 8
9.66 -0.32 -0.37 0.13 0.0 0.06 -66.25 2.19 -24.25 227.06 86.81 177.81 4773043.0 1583080163.1646876 9
9.66 -0.36 -0.38 -0.13 0.06 0.06 -66.69 2.19 -24.25 227.06 86.81 177.81 4773093.0 1583080163.2129693 10
9.64 -0.4 -0.41 -0.19 -0.06 0.06 -67.75 1.75 -23.88 227.06 86.81 177.81 4773143.0 1583080163.2633638 11
9.69 -0.33 -0.41 0.06 0.13 0.0 -67.06 2.19 -24.25 227.06 86.81 177.81 4773193.0 1583080163.3126488 12
9.69 -0.31 -0.32 0.13 0.06 0.25 -66.69 2.5 -25.56 227.06 86.81 177.81 4773243.0 1583080163.3622649 13
9.68 -0.41 -0.4 -0.06 0.0 0.06 -66.69 1.06 -24.25 227.06 86.81 177.81 4773293.0 1583080163.412688 14
9.68 -0.34 -0.38 -0.13 0.06 0.0 -65.56 2.5 -24.25 227.06 86.81 177.81 4773343.0 1583080163.4607506 15
9.68 -0.32 -0.36 0.13 -0.13 -0.06 -67.06 1.75 -24.75 227.06 86.81 177.81 4773393.0 1583080163.5133548 16
9.68 -0.38 -0.39 0.0 0.0 0.13 -66.25 2.88 -24.25 227.06 86.81 177.81 4773443.0 1583080163.5628052 17
9.65 -0.37 -0.42 -0.06 -0.13 -0.19 -65.56 2.19 -24.75 227.06 86.81 177.81 4773493.0 1583080163.613365 18
9.68 -0.38 -0.36 0.13 0.19 -0.06 -67.06 2.88 -25.56 227.06 86.81 177.81 4773543.0 1583080163.660595 19
9.65 -0.36 -0.38 0.06 -0.25 -0.13 -66.25 1.75 -24.25 227.06 86.81 177.81 4773593.0 1583080163.7122934 20
9.65 -0.36 -0.41 0.0 0.25 -0.06 -67.38 1.38 -23.5 227.06 86.81 177.81 4773643.0 1583080163.7620225 21
9.69 -0.39 -0.4 -0.06 -0.06 0.06 -67.06 2.19 -24.75 227.06 86.81 177.81 4773693.0 1583080163.806676 22
9.67 -0.36 -0.39 -0.06 0.0 -0.06 -67.06 1.75 -24.25 227.06 86.81 177.81 4773743.0 1583080163.862268 23
9.68 -0.33 -0.39 -0.06 -0.06 -0.06 -66.69 1.75 -24.75 227.06 86.81 177.81 4773793.0 1583080163.9114647 24
9.7 -0.39 -0.4 0.0 -0.13 -0.06 -66.25 1.75 -25.56 227.06 86.81 177.81 4773843.0 1583080163.9625978 25
9.67 -0.38 -0.37 0.13 0.06 -0.13 -66.69 1.75 -23.88 227.06 86.81 177.81 4773893.0 1583080164.0121722 26
9.63 -0.3 -0.41 -0.06 0.06 -0.13 -67.06 2.19 -24.25 227.06 86.81 177.81 4773943.0 1583080164.0565598 27
9.69 -0.38 -0.38 0.06 0.13 0.0 -67.38 2.19 -24.25 227.06 86.81 177.81 4773993.0 1583080164.1101506 28
9.66 -0.34 -0.39 0.13 -0.06 0.06 -66.69 2.19 -24.25 227.06 86.81 177.81 4774043.0 1583080164.1612797 29
9.65 -0.33 -0.38 0.06 -0.13 0.06 -67.38 1.38 -24.75 227.06 86.81 177.81 4774093.0 1583080164.2109442 30
9.62 -0.35 -0.44 -0.06 0.0 -0.06 -66.69 2.5 -24.75 227.06 86.81 177.81 4774143.0 1583080164.260544 31
9.7 -0.39 -0.37 0.06 0.06 0.06 -66.25 2.19 -24.75 227.06 86.81 177.81 4774193.0 1583080164.3106043 32
9.67 -0.36 -0.36 0.0 -0.25 -0.19 -67.06 2.5 -25.56 227.06 86.81 177.81 4774243.0 1583080164.3615925 33
9.57 -0.3 -0.41 0.0 0.38 0.0 -66.25 2.19 -24.75 227.06 86.81 177.81 4774293.0 1583080164.4095614 34
9.69 -0.44 -0.41 0.13 -0.13 0.19 -67.06 2.19 -25.56 227.06 86.81 177.81 4774343.0 1583080164.4614074 35
9.65 -0.3 -0.35 -0.06 -0.06 -0.13 -66.25 2.19 -24.25 227.06 86.81 177.81 4774393.0 1583080164.5122209 36
9.58 -0.42 -0.43 -0.06 -0.13 -0.19 -66.0 2.19 -25.19 227.06 86.81 177.81 4774443.0 1583080164.5575387 37
9.63 -0.38 -0.39 0.0 -0.06 -0.06 -66.25 2.5 -24.25 227.06 86.81 177.81 4774493.0 1583080164.6114528 38
9.65 -0.33 -0.35 0.13 0.13 0.19 -67.06 2.5 -24.75 227.06 86.81 177.81 4774543.0 1583080164.661072 39
9.68 -0.4 -0.38 -0.06 0.06 0.0 -67.06 2.19 -23.88 227.06 86.81 177.81 4774593.0 1583080164.702673 40
9.65 -0.31 -0.35 0.06 -0.13 -0.13 -66.69 2.19 -24.75 227.06 86.81 177.81 4774643.0 1583080164.755915 41
9.65 -0.38 -0.36 0.06 -0.06 0.13 -67.38 2.19 -24.75 227.06 86.81 177.81 4774693.0 1583080164.8056645 42
9.64 -0.37 -0.41 -0.06 0.13 -0.06 -66.25 1.75 -25.19 227.06 86.81 177.81 4774743.0 1583080164.8570626 43
9.65 -0.33 -0.36 0.06 -0.06 0.13 -66.69 3.25 -24.25 227.06 86.81 177.81 4774793.0 1583080164.9101737 44
9.66 -0.35 -0.33 -0.13 0.13 0.38 -66.25 2.19 -24.75 227.06 86.81 177.81 4774843.0 1583080164.9612849 45
9.63 -0.45 -0.43 0.0 -0.06 0.19 -66.25 2.19 -23.88 227.06 86.81 177.81 4774893.0 1583080165.0055416 46
9.7 -0.3 -0.36 0.0 0.06 0.06 -66.0 2.19 -24.75 227.06 86.81 177.81 4774943.0 1583080165.0574553 47
9.7 -0.41 -0.37 0.06 -0.06 0.13 -66.25 1.75 -23.88 227.06 86.81 177.81 4774993.0 1583080165.107961 48
9.64 -0.36 -0.37 0.06 0.06 0.0 -66.69 1.38 -24.25 227.06 86.81 177.81 4775043.0 1583080165.1587758 49
9.67 -0.36 -0.37 0.06 -0.06 0.13 -67.06 3.56 -25.56 227.06 86.81 177.81 4775093.0 1583080165.209678 50
9.66 -0.35 -0.37 0.13 0.06 -0.06 -66.25 1.75 -25.06 227.06 86.81 177.81 4775143.0 1583080165.260631 51
9.68 -0.36 -0.39 0.0 0.0 -0.06 -66.69 1.75 -25.19 227.06 86.81 177.81 4775193.0 1583080165.3070936 52
9.69 -0.34 -0.37 0.06 0.0 -0.06 -66.69 1.75 -24.25 227.06 86.81 177.81 4775243.0 1583080165.3579574 53
9.67 -0.38 -0.41 0.0 -0.19 0.13 -66.25 1.75 -25.19 227.06 86.81 177.81 4775293.0 1583080165.4103627 54
9.68 -0.35 -0.36 0.06 0.13 0.0 -66.25 3.25 -25.56 227.06 86.81 177.81 4775343.0 1583080165.4610572 55
9.67 -0.37 -0.35 -0.13 0.0 0.06 -67.06 2.5 -24.75 227.06 86.81 177.81 4775393.0 1583080165.5089183 56
9.67 -0.34 -0.38 -0.06 -0.13 -0.13 -65.56 2.5 -24.25 227.06 86.81 177.81 4775443.0 1583080165.5599098 57
9.67 -0.35 -0.34 -0.06 -0.19 0.06 -67.06 2.19 -24.38 227.06 86.81 177.81 4775493.0 1583080165.6110356 58
9.68 -0.4 -0.42 0.06 -0.25 -0.06 -66.25 1.38 -23.88 227.06 86.81 177.81 4775543.0 1583080165.6622846 59
9.65 -0.32 -0.36 0.19 0.06 0.0 -67.06 2.88 -25.56 227.06 86.81 177.81 4775593.0 1583080165.709796 60
9.69 -0.37 -0.33 0.13 0.13 0.19 -66.0 2.19 -25.06 227.06 86.81 177.81 4775643.0 1583080165.7612953 61
9.66 -0.39 -0.42 0.0 0.0 -0.06 -65.56 2.88 -25.06 227.06 86.81 177.81 4775693.0 1583080165.7990606 62
9.66 -0.33 -0.37 0.06 0.0 0.0 -66.25 4.38 -23.88 227.06 86.81 177.81 4775743.0 1583080165.8609414 63
9.69 -0.34 -0.35 0.06 0.06 0.25 -66.25 2.19 -24.25 227.06 86.81 177.81 4775793.0 1583080165.9128084 64
9.66 -0.39 -0.39 0.0 0.25 0.0 -67.06 2.5 -23.5 227.06 86.81 177.81 4775843.0 1583080165.962931 65
9.67 -0.35 -0.35 0.06 0.19 -0.06 -67.06 2.5 -24.25 227.06 86.81 177.81 4775893.0 1583080166.0112484 66
9.65 -0.36 -0.35 0.06 0.13 0.0 -66.69 3.25 -23.06 227.06 86.81 177.81 4775943.0 1583080166.0491462 67
9.56 -0.32 -0.44 0.06 -0.13 0.0 -66.69 2.19 -24.25 227.06 86.81 177.81 4775993.0 1583080166.1019888 68
9.71 -0.44 -0.35 0.06 0.19 0.06 -66.25 1.75 -23.5 227.06 86.81 177.81 4776043.0 1583080166.1598778 69
9.65 -0.34 -0.4 -0.13 -0.19 -0.13 -66.25 1.75 -23.5 227.06 86.81 177.81 4776093.0 1583080166.21331 70
9.65 -0.33 -0.39 0.06 0.0 -0.06 -66.69 2.5 -25.19 227.06 86.81 177.81 4776143.0 1583080166.2611725 71
9.69 -0.41 -0.36 0.0 0.13 0.06 -66.69 2.19 -23.88 227.06 86.81 177.81 4776193.0 1583080166.308491 72
9.65 -0.31 -0.36 0.0 -0.06 -0.19 -67.38 2.19 -23.88 227.06 86.81 177.81 4776243.0 1583080166.359566 73
9.66 -0.36 -0.42 0.0 0.0 0.06 -66.0 2.5 -24.25 227.06 86.81 177.81 4776293.0 1583080166.4081874 74
9.68 -0.37 -0.35 0.0 0.19 -0.13 -67.06 2.5 -25.06 227.06 86.81 177.81 4776343.0 1583080166.4598277 75
9.62 -0.31 -0.35 0.06 -0.19 0.06 -66.25 1.75 -23.06 227.06 86.81 177.81 4776393.0 1583080166.510379 76
9.69 -0.41 -0.41 -0.06 0.25 0.0 -66.25 2.88 -24.25 227.06 86.81 177.81 4776443.0 1583080166.5606687 77
9.64 -0.35 -0.38 -0.06 0.31 -0.25 -67.75 2.19 -23.88 227.06 86.81 177.81 4776493.0 1583080166.6104343 78
9.66 -0.35 -0.4 -0.06 0.25 0.13 -67.06 1.75 -24.75 227.06 86.81 177.81 4776543.0 1583080166.6612787 79
9.69 -0.4 -0.33 -0.06 -0.13 -0.13 -66.0 2.19 -24.25 227.06 86.81 177.81 4776593.0 1583080166.7092528 80
9.62 -0.31 -0.47 -0.06 -0.13 -0.06 -66.69 2.19 -25.06 227.06 86.81 177.81 4776643.0 1583080166.7596836 81
9.7 -0.38 -0.34 0.0 0.13 0.19 -67.38 2.5 -24.75 227.06 86.81 177.81 4776693.0 1583080166.801002 82
