9.74 -0.26 -0.25 0.19 -0.06 0.06 -42.88 -1.19 17.38 125.44 87.44 177.69 2429692.0 1582584988.9318273 0
9.74 -0.4 -0.17 0.13 0.06 0.25 -42.5 -1.19 17.0 125.44 87.44 177.69 2429742.0 1582584988.9942658 1
9.73 -0.4 -0.18 -0.13 -0.19 -0.25 -43.25 -0.88 17.0 125.44 87.44 177.69 2429792.0 1582584989.041144 2
9.74 -0.34 -0.23 -0.06 0.06 -0.19 -43.56 -1.19 17.0 125.44 87.44 177.69 2429842.0 1582584989.0881166 3
9.7 -0.35 -0.26 -0.06 0.0 0.06 -43.25 -2.0 16.56 125.44 87.44 177.69 2429892.0 1582584989.1349773 4
9.73 -0.44 -0.12 0.06 0.0 0.06 -42.5 -1.56 16.56 125.44 87.44 177.69 2429942.0 1582584989.1818273 5
9.72 -0.36 -0.27 0.06 -0.19 -0.06 -43.25 -0.88 16.19 125.44 87.44 177.69 2429992.0 1582584989.2285557 6
9.74 -0.33 -0.29 0.06 0.06 0.06 -43.56 -0.88 16.19 125.44 87.44 177.69 2430042.0 1582584989.2910743 7
9.74 -0.44 -0.13 0.06 0.13 0.06 -42.5 -1.19 16.19 125.44 87.44 177.69 2430092.0 1582584989.3379054 8
9.75 -0.35 -0.23 0.0 -0.06 0.0 -43.56 -1.56 16.56 125.44 87.44 177.69 2430142.0 1582584989.3847692 9
9.72 -0.34 -0.24 -0.06 -0.06 0.06 -42.5 -0.88 16.56 125.44 87.44 177.69 2430192.0 1582584989.4317794 10
9.72 -0.41 -0.18 0.0 0.25 0.13 -42.88 -0.88 16.19 125.44 87.44 177.69 2430242.0 1582584989.494161 11
9.74 -0.35 -0.2 0.06 0.0 0.0 -42.06 -2.0 18.69 125.44 87.44 177.69 2430292.0 1582584989.5410252 12
9.7 -0.38 -0.21 -0.19 -0.06 0.0 -42.5 -0.88 17.0 125.44 87.44 177.69 2430342.0 1582584989.5878458 13
9.72 -0.4 -0.25 0.25 0.19 0.0 -42.5 -1.56 15.75 125.44 87.44 177.69 2430392.0 1582584989.6347585 14
9.73 -0.34 -0.16 0.06 0.0 -0.06 -42.5 -1.56 17.38 125.44 87.44 177.69 2430442.0 1582584989.6816082 15
9.7 -0.4 -0.19 0.06 -0.06 0.13 -42.5 -0.88 16.56 125.44 87.44 177.69 2430492.0 1582584989.7284386 16
9.73 -0.35 -0.22 0.06 0.19 -0.19 -42.88 -1.56 17.38 125.44 87.44 177.69 2430542.0 1582584989.7909684 17
9.73 -0.35 -0.18 -0.13 -0.06 0.06 -42.88 1.0 17.0 125.44 87.44 177.69 2430592.0 1582584989.8377893 18
9.67 -0.4 -0.23 -0.06 -0.19 0.13 -42.06 -0.88 18.25 125.44 87.44 177.69 2430642.0 1582584989.8846958 19
9.76 -0.39 -0.22 0.06 0.06 -0.06 -42.88 -1.56 17.0 125.44 87.44 177.69 2430692.0 1582584989.9315166 20
9.76 -0.33 -0.18 0.0 0.0 0.0 -42.88 -1.56 16.56 125.44 87.44 177.69 2430742.0 1582584989.9940023 21
9.74 -0.39 -0.19 0.0 -0.06 0.13 -43.25 -2.0 17.0 125.44 87.44 177.69 2430792.0 1582584990.0410156 22
9.73 -0.36 -0.22 0.0 0.06 -0.13 -42.5 -0.5 17.0 125.44 87.44 177.69 2430842.0 1582584990.0877316 23
9.72 -0.35 -0.21 -0.06 0.19 -0.06 -42.06 -2.0 16.56 125.44 87.44 177.69 2430892.0 1582584990.1345956 24
9.73 -0.34 -0.2 -0.06 0.06 -0.06 -42.5 -0.88 17.88 125.44 87.44 177.69 2430942.0 1582584990.1814587 25
9.71 -0.4 -0.23 0.06 0.13 -0.13 -43.25 -0.88 16.19 125.44 87.44 177.69 2430992.0 1582584990.2439437 26
9.74 -0.34 -0.2 -0.19 0.06 0.0 -42.06 -1.19 17.38 125.44 87.44 177.69 2431042.0 1582584990.290809 27
9.76 -0.4 -0.22 0.0 0.06 -0.25 -43.56 -1.56 17.0 125.44 87.44 177.69 2431092.0 1582584990.3376727 28
9.76 -0.33 -0.31 -0.19 -0.06 0.13 -42.88 -0.5 16.19 125.44 87.44 177.69 2431142.0 1582584990.384536 29
9.77 -0.44 -0.14 0.06 -0.13 0.25 -42.88 -0.88 16.19 125.44 87.44 177.69 2431192.0 1582584990.4314344 30
9.76 -0.36 -0.29 -0.06 -0.19 -0.06 -41.75 -1.19 18.25 125.44 87.44 177.69 2431242.0 1582584990.4782658 31
9.75 -0.34 -0.18 -0.13 -0.06 -0.13 -42.88 -1.19 17.0 125.44 87.44 177.69 2431292.0 1582584990.5408976 32
9.73 -0.35 -0.25 -0.13 0.06 0.19 -42.88 -0.19 16.56 125.44 87.44 177.69 2431342.0 1582584990.587647 33
9.75 -0.4 -0.18 -0.13 -0.06 0.13 -42.88 -1.56 17.0 125.44 87.44 177.69 2431392.0 1582584990.6344793 34
9.72 -0.4 -0.2 -0.13 -0.13 0.0 -42.5 -0.5 17.0 125.44 87.44 177.69 2431442.0 1582584990.681493 35
9.72 -0.34 -0.24 0.0 0.06 0.06 -42.5 -1.19 16.56 125.44 87.44 177.69 2431492.0 1582584990.7438295 36
9.71 -0.34 -0.18 0.0 0.06 -0.13 -43.25 -0.88 16.19 125.44 87.44 177.69 2431542.0 1582584990.7908382 37
9.71 -0.37 -0.16 0.0 -0.13 -0.13 -42.06 -1.56 17.88 125.44 87.44 177.69 2431592.0 1582584990.8376935 38
9.71 -0.39 -0.23 -0.13 0.0 0.06 -42.5 -1.19 17.88 125.44 87.44 177.69 2431642.0 1582584990.884421 39
9.73 -0.36 -0.2 0.13 0.13 -0.06 -43.25 -0.88 17.38 125.44 87.44 177.69 2431692.0 1582584990.9312844 40
9.73 -0.39 -0.17 0.0 -0.06 0.06 -42.88 -1.56 17.0 125.44 87.44 177.69 2431742.0 1582584990.9781814 41
9.71 -0.37 -0.22 0.13 -0.13 -0.06 -42.88 -0.5 16.19 125.44 87.44 177.69 2431792.0 1582584991.0406334 42
9.72 -0.35 -0.22 -0.06 -0.19 -0.06 -42.88 -1.19 17.38 125.44 87.44 177.69 2431842.0 1582584991.0875978 43
9.72 -0.37 -0.17 0.06 0.06 0.06 -42.5 -1.19 16.19 125.44 87.44 177.69 2431892.0 1582584991.1344576 44
9.72 -0.39 -0.2 0.06 0.0 0.06 -43.25 -1.19 17.38 125.44 87.44 177.69 2431942.0 1582584991.1812534 45
9.74 -0.37 -0.24 0.0 0.06 0.0 -41.75 -0.88 16.56 125.44 87.44 177.69 2431992.0 1582584991.228237 46
9.72 -0.38 -0.15 -0.06 0.06 0.0 -43.25 -1.56 17.38 125.44 87.44 177.69 2432042.0 1582584991.2907143 47
9.73 -0.37 -0.2 0.0 -0.06 0.19 -42.88 -1.56 17.88 125.44 87.44 177.69 2432092.0 1582584991.3375478 48
9.75 -0.38 -0.19 0.06 0.06 0.06 -42.5 -1.19 16.56 125.44 87.44 177.69 2432142.0 1582584991.3843865 49
9.7 -0.37 -0.2 0.0 0.13 0.06 -43.25 -0.88 17.0 125.44 87.44 177.69 2432192.0 1582584991.4312377 50
9.74 -0.38 -0.17 -0.06 0.0 -0.06 -42.88 -0.88 17.88 125.44 87.44 177.69 2432242.0 1582584991.4781184 51
9.74 -0.35 -0.16 0.0 0.06 0.0 -42.88 -1.19 17.38 125.44 87.44 177.69 2432292.0 1582584991.5405505 52
9.73 -0.4 -0.14 -0.06 -0.06 0.13 -43.25 0.56 17.0 125.44 87.44 177.69 2432342.0 1582584991.5875099 53
9.71 -0.38 -0.23 -0.06 0.13 -0.13 -42.88 -2.0 17.88 125.44 87.44 177.69 2432392.0 1582584991.634335 54
9.73 -0.37 -0.18 0.06 -0.06 0.06 -42.5 -0.88 17.0 125.44 87.44 177.69 2432442.0 1582584991.6812 55
9.75 -0.38 -0.17 0.06 -0.06 0.06 -41.75 -0.88 16.56 125.44 87.44 177.69 2432492.0 1582584991.7436404 56
9.71 -0.38 -0.21 0.13 -0.13 0.06 -41.75 -0.19 17.38 125.44 87.44 177.69 2432542.0 1582584991.7905982 57
9.75 -0.35 -0.2 0.06 0.06 -0.25 -42.88 -1.56 17.0 125.44 87.44 177.69 2432592.0 1582584991.8374565 58
